id,popularity,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
36658,0.175002,X2,Bryan Singer,133,Adventure|Action|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|XM2 Productions,2222,6.7,2003,130388790.926078,254790104.86577705
4997,0.161748,Wonderland,James Cox,104,Crime|Drama|Mystery|Thriller,Lions Gate Films,23,6.4,2003,5926763.22391264,2923605.91860799
33339,0.147375,Camp,Todd Graff,114,Comedy|Music,Laughlin Park Pictures|IFC Productions,12,4.9,2003,0.0,1929936.65001325
17813,0.143004,Alex & Emma,Rob Reiner,96,Comedy|Romance,Epsilon Motion Pictures|Franchise Pictures|Escape Artists|Reiner-Greisman,43,5.0,2003,35560579.3434758,18217562.7063402
31246,0.135161999999999,From Justin to Kelly,Robert Iscove,90,Comedy|Romance,20th Century Fox,12,3.5,2003,14224231.737390302,5834502.48615863
16930,0.126182,Les Clefs de bagnole,Laurent Baffie,90,Comedy,Laurent Baffie Productions,12,4.8,2003,674722.876405176,674722.876405176
24794,0.131905,Air Bud: Spikes Back,Mike Southon,87,Comedy|Family,Walt Disney Studios HE,11,4.5,2003,5926763.22391264,0.0
28200,0.098984,Sylvia,Christine Jeffs,109,Drama|Romance,Focus Films,17,5.6,2003,8297468.51347769,11853526.4478252
18248,0.098039,The Foreigner,Michael Oblowitz,96,Action|Thriller,Columbia Pictures|Franchise Pictures,14,4.3,2003,19795389.1678682,0.0
21525,0.23825,Tupac: Resurrection,Lauren Lazin,112,Music|Documentary,Paramount Pictures|MTV Films,15,8.0,2003,0.0,9255854.57524784
597,4.355219,Titanic,James Cameron,194,Drama|Romance|Thriller,Paramount Pictures|Twentieth Century Fox Film Corporation|Lightstorm Entertainment,4654,7.3,1997,271692064.214419,2506405735.41947
11970,3.48891,Hercules,John Musker|Ron Clements,93,Animation|Family|Fantasy|Adventure|Comedy,Walt Disney Pictures,909,7.0,1997,115469127.291128,343299361.863264
607,3.153414,Men in Black,Barry Sonnenfeld,98,Action|Adventure|Comedy|Science Fiction,Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation,2864,6.7,1997,122261428.89648798,800663660.846796
782,3.077454,Gattaca,Andrew Niccol,106,Thriller|Science Fiction|Mystery|Romance,Columbia Pictures|Jersey Films,1117,7.3,1997,48904571.5585954,17025280.2673449
18,2.972972,The Fifth Element,Luc Besson,126,Adventure|Fantasy|Action|Thriller|Science Fiction,Columbia Pictures|Gaumont,2649,7.1,1997,122261428.89648798,358525092.46020496
415,2.6047990000000003,Batman & Robin,Joel Schumacher,125,Action|Crime|Fantasy|Science Fiction,PolyGram Filmed Entertainment|Warner Bros.,828,4.4,1997,169807540.134012,323594923.43377995
25571,2.407266,Drive,Steve Wang,100,Action|Adventure|Science Fiction|Comedy,Overseas FilmGroup,10,6.3,1997,4754611.12375233,0.0
714,2.391809,Tomorrow Never Dies,Roger Spottiswoode,119,Adventure|Action|Thriller,Eon Productions,565,5.9,1997,149430635.31793,452382322.355841
489,2.202087,Good Will Hunting,Gus Van Sant,126,Drama,Miramax Films|Lawrence Bender Productions|Be Gentlemen Limited Partnership,1592,7.7,1997,13584603.2107209,306921606.651021
184,2.113737,Jackie Brown,Quentin Tarantino,154,Action|Crime|Drama|Thriller,Miramax Films,763,7.1,1997,16301523.8528651,53894416.38846529
8078,2.064658,Alien: Resurrection,Jean-Pierre Jeunet,109,Science Fiction|Horror|Action,Twentieth Century Fox Film Corporation|Brandywine Productions,712,5.9,1997,95092222.47504672,220070572.013679
2649,2.01227,The Game,David Fincher,129,Drama|Thriller|Mystery,PolyGram Filmed Entertainment|A&B Producoes|Popaganda Films,851,7.3,1997,67923016.0536048,148647683.99496
8413,1.949225,Event Horizon,Paul W.S. Anderson,96,Horror|Science Fiction|Mystery,Paramount Pictures|Impact Pictures|Golar Productions,358,6.2,1997,81507619.2643258,36234540.8913537
9444,1.929641,Anastasia,Don Bluth|Gary Goldman,94,Animation|Family,Twentieth Century Fox Film Corporation|Fox Animation Studios|Fox Family Films|The Big Gun Project|Little Wolf Entertainment,806,7.2,1997,71998397.01682109,189918659.471355
9714,1.623577,Home Alone 3,Raja Gosnell,102,Comedy|Family,Twentieth Century Fox Film Corporation|Hughes Entertainment,331,5.2,1997,43470730.274307,107430458.718088
816,1.616191,Austin Powers: International Man of Mystery,Jay Roach,94,Science Fiction|Comedy|Crime,New Line Cinema|Capella International|Eric's Boy,581,6.3,1997,22414595.297689494,91946013.4283802
563,1.55286,Starship Troopers,Paul Verhoeven,129,Adventure|Action|Thriller|Science Fiction,TriStar Pictures|Touchstone Pictures|Big Bug Pictures,929,6.5,1997,142638333.71256998,164664921.497974
9427,1.412516,The Full Monty,Peter Cattaneo,91,Comedy,Channel Four Films|Twentieth Century Fox Film Corporation|Redwave Films,163,6.4,1997,4754611.12375233,350279159.520599
1701,1.368403,Con Air,Simon West,115,Action|Thriller|Crime,Jerry Bruckheimer Films|Kouf/Bigelow Productions|Touchstone Pictures|Hiett Designs of Las Vegas|Runway Pictures Inc,728,6.5,1997,101884524.080407,304311731.323717
754,1.330225,Face/Off,John Woo,138,Action|Crime|Science Fiction|Thriller,Paramount Pictures|Permut Presentations|WCG Entertainment Productions|Douglas/Reuther Productions|Touchstone Pictures,955,6.7,1997,108676825.685767,333741296.174915
9366,1.308461,Donnie Brasco,Mike Newell,127,Crime|Drama|Thriller,TriStar Pictures|Mark Johnson Productions|Phoenix Pictures|Baltimore Pictures,615,7.2,1997,47546111.2375233,56994198.69519879
3597,1.307058,I Know What You Did Last Summer,Jim Gillespie,100,Horror|Thriller|Mystery,Columbia Pictures Corporation|Mandalay Entertainment|Summer Knowledge LLC,348,5.5,1997,23093825.4582256,170603779.91584298
1813,1.272247,The Devil's Advocate,Taylor Hackford,144,Drama|Horror|Mystery|Thriller,Regency Enterprises|Monarchy Enterprises B.V.|Kopelson Entertainment|Warner Bros.|New Regency Pictures,717,6.9,1997,77432238.3011095,207769251.929862
9360,1.231579,Anaconda,Luis Llosa,89,Adventure|Horror|Thriller,Columbia Pictures Corporation|Middle Fork Productions|Iguana Producciones|Skylight Cinema Foto Art|St. Tropez Films,331,4.7,1997,61130714.4482443,185953882.98902
2255,1.212565,Chasing Amy,Kevin Smith,113,Comedy|Drama|Romance,Miramax Films|View Askew Productions,227,6.7,1997,339615.080268024,16330421.020815
9619,1.176223,Dante's Peak,Roger Donaldson,108,Action|Adventure|Thriller,Universal Pictures|Pacific Western,216,5.5,1997,157581397.24436298,241979494.04145297
1639,1.172353,Speed 2: Cruise Control,Jan de Bont,121,Action|Adventure|Thriller,Twentieth Century Fox Film Corporation|Blue Tulip Productions,233,4.4,1997,217353651.371535,223477680.157309
2118,1.123404,L.A. Confidential,Curtis Hanson,138,Crime|Drama|Mystery|Thriller,Regency Enterprises|Wolper Organization|Warner Bros.,728,7.5,1997,47546111.2375233,171460704.837137
4233,1.109101,Scream 2,Wes Craven,120,Horror|Mystery,Miramax Films|Konrad Pictures|Maven Entertainment|Dimension Films,442,6.0,1997,32603047.705730297,234148705.217506
1624,1.087383,Liar Liar,Tom Shadyac,86,Comedy,Imagine Entertainment|Universal Pictures,774,6.2,1997,61130714.4482443,245881318.11404905
686,1.037438,Contact,Robert Zemeckis,150,Drama|Science Fiction|Mystery,Warner Bros.|South Side Amusement Company,745,6.9,1997,122261428.89648798,232460177.075302
9769,1.031334,Lolita,Adrian Lyne,137,Drama|Romance,PathÃ©|Lolita Productions,120,6.9,1997,84224539.90647,1440044.0141144
11975,1.008461,The Rainmaker,Francis Ford Coppola,135,Drama|Crime|Thriller,Paramount Pictures|Constellation Entertainment,113,6.5,1997,54338412.8428838,62376108.7583333
10357,0.999866,Volcano,Mick Jackson,104,Science Fiction|Action|Drama|Thriller,Twentieth Century Fox Film Corporation,172,5.0,1997,122261428.89648798,0.0
4824,0.981422,The Jackal,Michael Caton-Jones,124,Action|Thriller|Adventure|Crime,Universal Pictures|Toho-Towa|Mutual Film Company|Marubeni|Tele MÃ¼nchen Fernseh Produktionsgesellschaft (TMG),295,6.0,1997,81507619.2643258,216443863.325307
9434,0.978042,Grosse Pointe Blank,George Armitage,107,Action|Comedy|Thriller|Romance,Caravan Pictures|Hollywood Pictures|Roger Birnbaum Productions,132,6.9,1997,0.0,38151484.6273233
9574,0.96047,Flubber,Les Mayfield,93,Comedy|Family|Science Fiction,Walt Disney Pictures|Great Oaks Entertainment,385,5.1,1997,108676825.685767,241774999.575481
10003,0.938611,The Saint,Phillip Noyce,116,Thriller|Action|Romance|Science Fiction|Adventure,Paramount Pictures|Mace Neufeld Productions|Rysher Entertainment,161,6.0,1997,92375301.8329025,160384313.858672
8834,0.936736,Conspiracy Theory,Richard Donner,135,Action|Drama|Mystery|Thriller,Silver Pictures|Warner Bros.|Donner/Shuler-Donner Productions,243,6.4,1997,101884524.080407,186085744.657005
9772,0.933349,Air Force One,Wolfgang Petersen,124,Action|Thriller,Columbia Pictures Corporation|Beacon Communications|Radiant Productions,474,6.1,1997,115469127.291128,428127476.558069
10603,0.8791950000000001,George of the Jungle,Sam Weisman,92,Adventure|Comedy|Family|Romance,Walt Disney Pictures,262,5.2,1997,74715317.65896529,0.0
586,0.855982,Wag the Dog,Barry Levinson,97,Comedy|Drama,New Line Cinema|Tribeca Productions|Baltimore Pictures,120,6.6,1997,20376904.8160814,87289923.2809533
2898,0.855087,As Good as It Gets,James L. Brooks,139,Comedy|Romance,Gracie Films|TriStar Pictures,480,7.0,1997,67923016.0536048,426798361.696852
2163,0.8353360000000001,Breakdown,Jonathan Mostow,95,Drama|Action|Thriller,Paramount Pictures|Dino De Laurentiis Company|Spelling Films,84,6.5,1997,48904571.5585954,68139206.8629415
978,0.824965,Seven Years in Tibet,Jean-Jacques Annaud,136,History|Drama|Adventure|War,TriStar Pictures|Mandalay Entertainment|Applecross|Reperage & Vanguard Films,342,6.9,1997,95092222.47504672,178580044.897113
8874,0.797298,My Best Friend's Wedding,P.J. Hogan,105,Comedy|Romance,TriStar Pictures,336,6.3,1997,51621492.2007396,406571694.44152
4995,0.778274,Boogie Nights,Paul Thomas Anderson,155,Drama,New Line Cinema|Ghoulardi Film Company|Lawrence Gordon Productions,438,7.3,1997,20376904.8160814,58551805.2239591
638,0.776305,Lost Highway,David Lynch,134,Drama|Thriller|Mystery,Ciby 2000|October Films|Asymmetrical Productions|Lost Highway Productions,263,7.3,1997,20376904.8160814,4992614.73046449
9770,0.7618699999999989,Mad City,Costa-Gavras,114,Action|Drama|Thriller,Warner Bros.|Arnold Kopelson Productions,36,5.3,1997,67923016.0536048,14320240.719168805
11425,0.7598060000000001,"Honey, We Shrunk Ourselves",Dean Cundey,74,Adventure|Comedy|Family|Science Fiction|Action,Walt Disney Pictures,87,5.1,1997,9509222.24750467,0.0
1281,0.742726,Bean,Mel Smith,85,Comedy,Tiger Aspect Productions|PolyGram Filmed Entertainment|Working Title Films,297,6.3,1997,24452285.7792977,341262444.345578
4477,0.737243,The Devil's Own,Alan J. Pakula,107,Crime|Thriller|Drama,Columbia Pictures,147,5.8,1997,122261428.89648798,191281465.506994
10806,0.733859,In & Out,Frank Oz,90,Comedy|Romance,Paramount Pictures|Spelling Films,74,5.8,1997,47546111.2375233,0.0
9415,0.713857,Murder at 1600,Dwight H. Little,107,Action|Drama|Mystery|Thriller|Crime,Regency Enterprises|Kopelson Entertainment|Warner Bros.|1600 Limited Partnership,60,5.8,1997,0.0,35054670.5563913
9433,0.713234,The Edge,Lee Tamahori,117,Adventure|Action|Drama|Thriller,Art Linson Productions,189,6.5,1997,0.0,58838032.813609
9437,0.712173,Kiss the Girls,Gary Fleder,115,Drama|Mystery|Thriller|Crime,Paramount Pictures|Rysher Entertainment,170,6.1,1997,36678428.6689466,82224713.78939109
66,0.708978,Absolute Power,Clint Eastwood,121,Crime|Drama|Thriller,Columbia Pictures|Castle Rock Entertainment|Malpaso Productions,91,6.2,1997,67923016.0536048,68015812.47813721
11419,0.7065359999999989,Vegas Vacation,Stephen Kessler,93,Comedy,Jerry Weintraub Productions|Warner Bros.,69,6.1,1997,33961508.0268024,49448444.7327399
10155,0.706041,U Turn,Oliver Stone,125,Thriller,Illusion Entertainment Group|Phoenix Pictures|Clyde Is Hungry Films|Canal+ Droits Audiovisuels,76,6.6,1997,25810746.1003698,9077364.99451521
4961,0.6853819999999989,Mimic,Guillermo del Toro,105,Fantasy|Horror|Thriller,Miramax Films|Dimension Films,99,5.3,1997,40753809.6321629,34614234.6264743
6072,0.6830510000000001,One Eight Seven,Kevin Reynolds,119,Drama|Thriller,Icon Entertainment International,67,6.4,1997,27169206.421441894,7765067.87207379
1968,0.681887,Fools Rush In,Andy Tennant,109,Drama|Comedy|Romance,Columbia Pictures,71,6.0,1997,0.0,40049350.1465439
10336,0.676667,Spawn,Mark A.Z. DippÃ©,96,Action|Adventure|Fantasy|Horror|Science Fiction,New Line Cinema|Pull Down Your Pants Pictures|Todd McFarlane Entertainment,183,5.0,1997,54338412.8428838,119327211.658306
6623,0.674762,The Peacemaker,Mimi Leder,124,Action|Thriller,DreamWorks SKG,142,5.5,1997,67923016.0536048,0.0
431,0.663483,Cube,Vincenzo Natali,90,Thriller|Science Fiction|Mystery,TÃ©lÃ©film Canada|Feature Film Project|Cube Libre|Harold Greenberg Fund|Odeon Films,508,6.7,1997,339615.080268024,681699.8413997571
9746,0.660297,Kundun,Martin Scorsese,134,Drama,Touchstone Pictures,34,7.1,1997,38036888.9900187,7722560.29016712
9922,0.648088,The Postman,Kevin Costner,177,Drama|Adventure,Tig Productions|Warner Bros.,148,6.1,1997,108676825.685767,23944539.498931896
4421,0.638429,G.I. Jane,Ridley Scott,125,Action|Drama,Caravan Pictures|Hollywood Pictures|First Independent Films|Largo Entertainment|Scott Free Productions,208,6.0,1997,67923016.0536048,65435887.1255319
11015,0.636839,The Relic,Peter Hyams,110,Horror|Thriller|Mystery,Paramount Pictures|Universal Pictures|Toho-Towa|Mutual Film Company|Pacific Western,57,5.7,1997,81507619.2643258,46128704.6061993
2212,0.586336,Nightwatch,Ole Bornedal,102,Action|Drama|Horror|Mystery|Thriller,Michael Obel Productions,44,6.4,1997,0.0,1601627.43546464
8067,0.572198,A Life Less Ordinary,Danny Boyle,103,Fantasy|Drama|Comedy|Thriller|Science Fiction,Channel Four Films|Figment Films|PolyGram Filmed Entertainment,65,6.3,1997,16301523.8528651,0.0
8675,0.568327,Orgazmo,Trey Parker,94,Comedy,Kuzui Enterprises|Avenging Conscience|Focus Features,47,6.3,1997,1358460.32107209,0.0
22073,0.551245,Hoodlum,Bill Duke,130,Crime|Drama,United Artists Pictures,17,6.4,1997,40753809.6321629,0.0
12499,0.536259,Fathers' Day,Ivan Reitman,89,Comedy|Family,Silver Pictures|Warner Bros.|Northern Lights Entertainment,39,5.1,1997,115469127.291128,0.0
14289,0.5305439999999989,Fire Down Below,FÃ©lix EnrÃ­quez AlcalÃ¡,105,Action|Adventure|Crime|Thriller,Warner Bros.,34,5.0,1997,81507619.2643258,21735365.1371535
9405,0.529974,Double Team,Tsui Hark,97,Action|Thriller,Columbia Pictures|Mandalay Entertainment,76,4.3,1997,40753809.6321629,0.0
6283,0.512273,MouseHunt,Gore Verbinski,98,Comedy|Family,DreamWorks,134,6.1,1997,51621492.2007396,166299165.565747
10217,0.511529,The Sweet Hereafter,Atom Egoyan,112,Drama,Fine Line Features,41,6.4,1997,6792301.60536048,4433450.72694607
9438,0.5062409999999989,Mr. Magoo,Stanley Tong,84,Comedy|Family,Walt Disney Pictures,33,4.3,1997,40753809.6321629,0.0
2895,0.498525,The Apostle,Robert Duvall,134,Drama,Butcher's Run Productions,11,5.4,1997,6792301.60536048,0.0
2142,0.473762,Cop Land,James Mangold,104,Action|Crime|Drama,Miramax Films|Across the River Productions|Woods Entertainment,185,6.5,1997,20376904.8160814,60943500.95601639
9311,0.471278,Smilla's Sense of Snow,Bille August,121,Action|Crime|Drama|Mystery|Thriller,Fox Searchlight Pictures|Bavaria Film,29,6.8,1997,47546111.2375233,0.0
16052,0.46602,Selena,Gregory Nava,127,Documentary|Drama,Warner Bros. Pictures,82,6.9,1997,27169206.421441894,81507619.2643258
6116,0.464907,Spice World - The Movie,Bob Spiers,93,Adventure|Fantasy|Drama|Comedy|Music,Columbia Pictures Corporation,65,5.2,1997,33961508.0268024,135846032.107209
68924,0.463524,The Ice Storm,Ang Lee,112,Drama,Fox Searchlight Pictures|Good Machine|Canal+ Droits Audiovisuels,67,6.3,1997,24452285.7792977,10919386.926857
20737,0.436806,Air Bud,Charles Martin Smith,98,Comedy|Family|Drama,Walt Disney Pictures,50,5.3,1997,4075380.96321629,31440883.5425928
9611,0.431088,Romy and Michele's High School Reunion,David Mirkin,92,Comedy,Touchstone Pictures,71,5.9,1997,0.0,39715067.023036
11676,0.426675,Nothing to Lose,Steve Oedekerk,97,Action|Adventure|Comedy,Touchstone Pictures,84,6.1,1997,33961508.0268024,0.0
24662,0.425112,Cats Don't Dance,Mark Dindal,75,Animation|Comedy|Family|Music,Warner Bros. Animation|Warner Bros. Family Entertainment,10,7.1,1997,43470730.274307,4845134.84416762
9823,1.086558,Mortal Kombat: Annihilation,John R. Leonetti,95,Action|Fantasy|Science Fiction,New Line Cinema|Threshold Entertainment,118,3.9,1997,40753809.6321629,69793427.0897364
8860,0.447075,Metro,Thomas Carter,117,Action|Adventure|Comedy|Crime|Thriller,Caravan Pictures|Touchstone Pictures,64,5.3,1997,74715317.65896529,43453835.103293896
10351,0.401471,Wishmaster,Robert Kurtzman,90,Horror,Image Organization|Pierre David,41,5.4,1997,6792301.60536048,21380493.1890195
10371,0.362661,For Richer or Poorer,Bryan Spicer,115,Comedy,Universal Pictures|Yorktown Productions|The Bubble Factory|Sheinberg Productions,23,5.8,1997,47546111.2375233,42942594.8629822
9407,0.396805,Red Corner,Jon Avnet,122,Crime|Drama|Thriller,Metro-Goldwyn-Mayer (MGM)|Avnet/Kerner Productions,39,6.2,1997,65206095.41146059,0.0
6499,0.223994,Turbo: A Power Rangers Movie,Shuki Levy|David Winning,99,Action|Adventure|Family|Fantasy|Science Fiction,20th Century Fox|Saban Entertainment,33,4.6,1997,13584603.2107209,24424762.014732506
9449,0.386432,The Borrowers,Peter Hewitt,86,Adventure|Fantasy|Action|Comedy|Family,Working Title Films|Polygram Filmed Entertainment,78,5.8,1997,39395349.3110908,0.0
9414,0.37438,The Man Who Knew Too Little,Jon Amiel,97,Comedy|Thriller|Crime|Action,Regency Enterprises|Taurus Films|Polar Productions|Warner Bros.,64,6.5,1997,27169206.421441894,18749136.5286584
34314,0.364359,Turbulence,Robert Butler,100,Action|Thriller|Crime,Metro-Goldwyn-Mayer (MGM)|Rysher Entertainment,23,5.3,1997,74715317.65896529,15576225.585920902
12145,0.340289,Fierce Creatures,Fred Schepisi|Robert Young,93,Comedy|Romance,Universal Pictures|Jersey Films|Fish Productions,41,5.5,1997,0.0,12744069.4716608
8854,0.345909,Steel,Kenneth Johnson,97,Science Fiction|Action|Adventure,Warner Bros. Pictures|DC Comics|Quincy Jones-David Salzman Entertainment,19,4.3,1997,21735365.1371535,2290946.88080529
17949,0.345481,The Pest,R. Paul Miller,82,Action|Comedy,TriStar Pictures|The Bubble Factory,14,5.3,1997,23093825.4582256,0.0
35796,0.33467800000000003,Lawn Dogs,John Duigan,101,Drama,The Rank Organisation|Toledo Pictures,10,6.8,1997,9509222.24750467,0.0
9403,0.325869,Private Parts,Betty Thomas,109,Comedy|Drama,Paramount Pictures|Rysher Entertainment,38,6.6,1997,38036888.9900187,56010404.447599
